,content,class
716,"★ 拥有 以下 特质 的 您 ~ 欢迎 加入 我们 ~ ★ 1 . 个性 亲切 、 活泼大方 ， 喜欢 与 人 互动 ， 善于 沟通 。 2 . 具有 细心 、 耐心 、 负责 、 认真 、 积极 的 工作 态度   。   【 工作 内容 】 ： 1 . 接待 学员 ， 解说 报名 文件 及 课程内容 。 2 . 接听 来电 ， 提供 上课 资讯 。 3 . 负责 一般 文书 资料 处理 工作 。 4 . 负责 文件 表单 的 归档 及 保存 。 5 . 脸书 粉丝团 经营 维护 。   注意事项 :   若 不能 配合 轮班工作 者 , 请勿 投递   ( 每月 有 一 ~ 三个 周六日 需 轮班 ， 可择 平日 排休 ) 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Excel 、 PowerPoint 、 Word 工作 技能 ： 不拘 其他 条件 ： 未填写",1
717,"立乐 高园 是 日系 的 人才 介绍 公司 除了 为 国内 在 台 日商 介绍 人才 外 ， 也 为 日本 当地 企业 招募 合适 人才 。 本职 缺为 负责 日本 当地 企业 招募 活动 专员 ※ 工读 时薪 ： 160 元 / 时   起   【 公司 概要 】 ・ 来自 日本 的 人力 顾问公司 、 日本 总社 为 株式会社 ネ オ キ ャ リ ア ・ 主要 经营项目 ① 台湾 日商 企业 介绍 ② 日本 当地 企业 介绍   工作 内容 ： - 谘询 有意 赴 日 就职 者 相关 资讯 、 并 设定 与 顾问 之 面谈 。 - 在 台湾 各大 学院 举行 日本 就职 相关 之 说明会 - 各式 文件 之 翻译 ( 中 ・ 日文 )   - 日本 企业 面试 会 当天 营运 - 支援 日本 企业 来台 人员 之 接待 与 引导     【 福利制度 】 ・ 周休 二日 、 国定假日 ( 比照 台湾 行事历 放假 ) ・ 特 休假 / 依法 规定 ・ 有 交通 津贴 ( 居住地 于 台北市 / NT $ 1 , 000 、 台北市 以外 / NT $ 1 , 500 ) ・ 员工 旅游 ( 今年 ) : 预计 两天 一夜 的 国内 旅游 ) ・ 健康检查 / 依法 规定 ( 由 公司 负担 费用 ) ・ 健保 、 劳保 完备 ※ 根据 法规 的 福利 完善 。 ・ 红利 奖金 / 年终 等 ， 依 公司 的 整体 业绩 调整 变动 。   【 推荐 点 】 ・ 每星期 不定期 餐会 （ 自由 参加 ） ・ 事业部 女生 颜值 高 并 有 个性 好 相处 ・ 可以 大量 活用 日文 ， 快速 提升 日语 ・ 可以 参与 跨国 间 的 活动 及 会议 ， 提升 国际观 ・ 可以 参与 台日 交流活动 的 企划 及 活动 办理 接受 身份 ： 上班族 、 应届 毕业生 、 外籍人士 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 日文   - -   听   / 精通 、 说   / 精通 、 读   / 精通 、 写   / 精通 擅长 工具 ： Excel 、 PowerPoint 、 Word 工作 技能 ： 不拘 具备 证照 ： JLPT   N1 、 JLPT   N2 其他 条件 ： 必须 条件 : ・ 语言 能力 ： 日文 日常 会话 程度 （ 日文系 毕业 、 或 曾 于 日本 留学 / 工作者 更佳 ) ・ 喜欢 与 人 接触   < 欢迎 > ・ 重视 团队 合作 ， 能为 伙伴 着想 ・ 与 人 接触 时 率真 、 开朗 ・ 积极 、 且 具有 良好 沟通 协调 能力 ・ 乐观 积极",1
718,1 .   协助 处理 行政 与 其它 相关 事务 。   2 .   主管 交待 相关 事务 。 3 .   思绪 敏捷 及 文字 撰写 能力 优 。 4 .   负责 会议 安排 与 通知 ， 制作 会议记录 并 追踪 处理 决议 事项 。 5 .   协助 专案 推动 与 时程 控管 。 6 .   需 与 团队 、 专案 经理 合作 ， 擅于 沟通 且 较 外向 者 。 7 .   有 基本 office 软体 能力 。 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,1
719,工作 内容 ： 1 . 介绍 商品 及 销售 门市 商品 – 各项 电信 相关 产品销售 、 商品 资费 介绍 ... 等等   2 . 提供 客户 谘询 服务 – 协助 客户 缴费 、 门号 资料 查询 ... 等等   3 . 维护 门市 环境 周遭 整洁     工作 福利 ： 1 . 保障 底薪 27500 元 + 额外 奖金 ， 平均 35K - 50K2 . 每月 1600 元 通话 补助 3 . 三节 奖金 、 保障 年终奖金 4 . 员工 专属 手机 与 门号 优惠 5 . 完整 新人 培训 、 在职训练 6 . 月 休 8 ~ 10 天 、 另有 特别 休假     地点 ： 住家 邻近 直营 门市 上班 ， 缩短 通勤 时间 休假 ： 每月 8 ~ 10 天 休假 ， 弹性 排休 + 特休 正职 ： 非约聘 加盟店 ， 招募 储备 干部 、 升迁 透明 无 经验 可 、 毕业生 、 服务业 、 上班族 此缺 为 正职 入取 ， 非 派遣 ！ ！ 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,1
720,主要 工作 内容   1 .   提供 专业 及 客户 导向 的 销售 与 服务 。 2 .   解决 客户 问题 或 处理 客户 抱怨 以提 昇 客户 满意 与 忠诚度 。 3 .   执行 门市 营运 计划 / 方案 ( SOP ) 以 维护 门市 安全 、 提 昇 营运 效率 并 确保 收益 。 4 .   其他 店长 或区 主管 交办 事项 。 征才 条件   1 .   专科 以上 毕业 者 。   2 .   具 通讯 门市 / 3C 卖场 销售 经验 者 佳 。   3 .   抗压性 高 ， 具 服务 热忱 。 4 .   本 职务 需 配合 排班 及 区域 轮调 。   工作 福利 ： 1 . 保障 底薪 27500 元 + 额外 奖金 ， 平均 3 ~ 4 万 2 . 每月 1600 元 通话 补助 3 . 三节 奖金 、 保障 年终奖金 4 . 员工 专属 手机 与 门号 优惠 5 . 完整 新人 培训 、 在职训练 6 . 月 休 8 ~ 10 天 、 另有 特别 休假   工作 内容 ： ( 1 )     提供 商品 介绍 及 销售 服务 ( 2 )     客户 问题 协助 、 处理   ( 3 )     陈列 商品 、 清洁 橱窗   ※ 工作 性质 单纯   如果 你 l   没 经验 没关系 ( 公司 有 专业 的 教育 训练 及 SOP 管理 流程 ) l   想 赚钱 就 靠 这份 工作 ( 底薪 + 优渥 奖金 ) l   不 喜欢 办公室 生活 ( 这份 工作 让 你 充满热情 ) l   工作 表现 优异 ( 有 机会 接受 公司 培训 为 副 店长 、 店长 ) l   符合 征才 条件 ， 会 立即 与 你 联系 安排 面试       应征 方式 人事 联络人 ： 李小姐 联络 电话 ： 0287710009 转 107 电子邮件 ： arlo . li @ globalhr . com . tw 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,1
721,1 . 接受 公司 工作 技能 及 管理 能力 培训   2 . 协助 店务 营运 开发 3 . 协助 公司 人才 教育 训练 4 . 享劳健保 / 年 假 / 年终 / 加班津贴 / 业绩 奖金 / 生日 礼金 / 聚餐 津贴 / 供餐 津贴 5 . 完整 教育 训练 及 升迁管道 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 其他 条件 ： 未填写,1
722,1 . 客户服务 、 资料 整理 、 联系 及 报价 2 . 电话 接听 、 厂商 联系 3 . 公司 网站 及 购物 平台 系统 key   in 、 管理 4 . 会议 安排 及 记录 5 . 文件 文书处理 归档 6 . 协助 业务人员 处理 相关 事宜 及 出货 7 . 外务 展场 支援 、 维修 品收 送 8 . 现场 活动 支援 9 . 完成 部门 主管 指派 事项   需备 机车 接受 身份 ： 应届 毕业生 、 夜间 就读 中 、 学生 实习 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 台语   - -   略懂 擅长 工具 ： Excel 、 Word 、 中文 打字 50 ~ 75 、 英文 打字 20 ~ 50 、 Adobe   Photoshop 、 Illustrator 工作 技能 ： 不拘 具备 驾照 ： 轻型机车 、 普通 重型 机车 其他 条件 ： 熟悉 ＂ Photoshop ＂ 与 ＂ Illustrator ＂ 者 佳,1
723,1 . 接受 公司 工作 技能 及 管理 能力 培训   2 . 协助 店务 营运 开发 3 . 协助 公司 人才 教育 训练 4 . 享劳健保 / 年 假 / 年终 / 加班津贴 / 业绩 奖金 / 生日 礼金 / 聚餐 津贴 / 供餐 津贴 5 . 完整 教育 训练 及 升迁管道 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 其他 条件 ： 未填写,1
724,"1 .   愿 从 基层 学习 ， 公司 负责 职前 训练   2 .   学习 内部 企划 管理   ,   外部 展场 活动 流程 ,   3 .   市场 、 通路 、 产品 分析 训练   4 .   练 学习 良好 团队 合作 与 领导 沟通 协调 能力   5 . 分阶段 培训 , 有 机会 晋升 部门 主管 或 区域 主管   ✔   无 经验 可 ， 欢迎 社会 新鲜 人及 刚 退伍 人员   ✔ 可 立即 上班 优先 者 录取     ( 请拨 打电话 预约 ☎ ， 主动 争取 面试 机会 )   LINE   ID ： 0907015893 欢迎 联络 寻问 面试 喔 ! ! 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 轻型机车 、 普通 重型 机车 其他 条件 ： 1 . 凡新进 员工 者 皆 可 享有 主管 提供 「 职前教育 训练 」     以便 了解 公司 集团 历史 , 背景 企业 文化 及 升迁制度     2 . 稳定 的 工作 与 福利 保障 及 出国 机会     3 . 公平 公开 的 升迁 机会   联络 电话 ： 0907 - 015 - 893",1
725,1 . 接受 公司 工作 技能 及 管理 能力 培训   2 . 协助 店务 营运 开发 3 . 协助 公司 人才 教育 训练 4 . 享劳健保 / 年 假 / 年终 / 加班津贴 / 业绩 奖金 / 生日 礼金 / 聚餐 津贴 / 供餐 津贴 5 . 完整 教育 训练 及 升迁管道 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 其他 条件 ： 未填写,1
726,1 . 接受 公司 工作 技能 及 管理 能力 培训   2 . 协助 店务 营运 开发 3 . 协助 公司 人才 教育 训练 4 . 享劳健保 / 年 假 / 年终 / 加班津贴 / 业绩 奖金 / 生日 礼金 / 聚餐 津贴 / 供餐 津贴 5 . 完整 教育 训练 及 升迁管道 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 其他 条件 ： 未填写,1
727,1 . 接受 公司 工作 技能 及 管理 能力 培训       2 . 协助 店务 营运 开发 3 . 协助 公司 人才 教育 训练 4 . 享劳健保 / 年 假 / 年终 / 加班津贴 / 业绩 奖金 / 生日 礼金 / 聚餐 津贴 / 供餐 津贴 5 . 完整 教育 训练 及 升迁管道 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 其他 条件 ： 未填写,1
728,1 . 接受 公司 工作 技能 及 管理 能力 培训   2 . 协助 店务 营运 开发 3 . 协助 公司 人才 教育 训练 4 . 享劳健保 / 年 假 / 年终 / 加班津贴 / 业绩 奖金 / 生日 礼金 / 聚餐 津贴 / 供餐 津贴 5 . 完整 教育 训练 及 升迁管道 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 其他 条件 ： 未填写,1
729,1 . 接受 公司 工作 技能 及 管理 能力 培训   2 . 协助 店务 营运 开发 3 . 协助 公司 人才 教育 训练 4 . 享劳健保 / 年 假 / 年终 / 加班津贴 / 业绩 奖金 / 生日 礼金 / 聚餐 津贴 / 供餐 津贴 5 . 完整 教育 训练 及 升迁管道 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 重型 机车 其他 条件 ： 未填写,1
730,1 . 负责 一般 文书 资料 处理 工作 。 2 . 维护 、 更新 、 管理 各类 文件 档案 （ 如 ： 合约 、 会议记录 、 书目 资料 、 活动 文件 ） 和 资料库 系统 。 3 . 完成 工作 时程 表 ， 管理 行事历 ， 并 负责 会议 协调 与 安排 。 4 . 准备 会议议程 ， 参与 会议 并 撰写 会议记录 。 5 . 负责 费用 预估 、 控管 及 报表 制作 。 接受 身份 ： 上班族 、 应届 毕业生 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Adobe   Photoshop 、 Illustrator 工作 技能 ： 文件 收发 与 档案管理 、 文书处理 ╱ 排版 能力 、 行政 事务处理 、 报表 汇整 与 管理 、 电话 接听 与 人员 接待 事项 、 文件 或 资料 输入 建档 处理 、 文件 档案资料 处理 、 转换 及 整合 工作 、 零用金 管理 、 管理 行事历 与 会议 协调 安排 、 庶务 採购 管理 与 策略 规划 、 办公室 租赁 与 买卖 事务 办理 、 公关 议题 与 危机 处理 、 各式 影片 剪接 后 制作业 、 影像 输出 作业 、 操作 使用 各式 相机 及 週边 设备 功能 其他 条件 ： 未填写,1
731,以 华文 各式 创作 及 知识 的 服务者 自居 ， 华艺 多年 来 深耕 台湾 知识经济 产业 ， 跨足书 / 刊之 出版 、 数位 电子 平台 及其 他 整合 知识 服务 ， 期许 以 永续 的 经济模式 协助 台湾 知识 成果 立足 国际 。 突破 传统 、 揉合 创新 是 华艺 的 发展 根基 ， 诚挚 欢迎 勇于 挑战 市场 、 面对 竞争 ， 并 对于 华文 出版 / 知识经济 、 数位 版权 管理 等 新兴产业 抱持 热忱 甚或 具有 使命 的 您 加入 我们 ！   1 . 数位 系统 服务 、 后端 操作 、 推广 企画 协助 2 . 客户 问题 处理 及 汇整 3 . 提供 系统 功能 规划 建议 、 跨部门 沟通 协调 4 . 其他 部门 庶务 支援 、 开立 发票 、 交办 事项 等 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： Excel 、 Outlook 、 PowerPoint 、 Word 工作 技能 ： 不拘 其他 条件 ： 1 . 注重 工作 细节 及 自我 进度 管控 2 . 善于 沟通 并 乐于 团队 合作 3 . 具 问题 排解 、 独立 工作 之 能力 及 特质,1
732,亲爱 的 应征者 您好 ， 很 高兴 您 能 在 茫茫 求职 大海 中 寻得路 得 ， 在 您 投递 履历 前 ， 除了 希望 您 能 初步 了解 路得 之外 ， 也 请 容许 我们 对此 职务 需求 做个 简单 介绍 。     首先 ， 我们 希望 路得 大家庭 的 每 一位 成员 ， 都 因为 喜欢 路得 而 被 凝聚 在 这里 。 因为 台中 店 目前 尚未 开幕 ， 所以 在 您 面试 的 同时 ， 我们 也 诚挚 的 邀请 您 先到 台东 参观 路得 台东 店 ， 甚至 住 上 一晚 ， 如果 这 是 您 所 期盼 的 工作 环境 ， 我们 非常 欢迎您 的 加入 ！   对于 此 职务 ， 我们 会 需要 您 具备 一些 基础 能力 ， 同时 我们 也 会 告知 您 为什么 。   1 . 沟通 及 表达 顺畅 ： 这份 工作 除了 和 公司 内部 的 同仁 沟通 ， 你会花 非常 多 的 时间 面对面 接触 来自 各国 不同 国籍 的 旅客 ， 能 轻松 有 自信 的 回答 旅客 的 疑难杂症 ， 进一步 帮 旅客 进行 旅游 规划 建议 ， 有效 的 沟通 方法 是 你 必须 拥有 的 技能 。   2 . 高强度 的 抗压性 ： 我们 会 给 你 充足 的 表现 空间 ， 发挥 你 的 专长 ， 但 同时 也 会 付予 你 更多 的 权力 与 义务 ， 互相 互利 的 模式 是 我们 一直 以来 所 期盼 的 。   3 . 诚实 且 率直 的 工作 态度 ： 在 路 得 ， 你 可以 犯错 ， 但 千万 不要 说谎 或 把 问题 放在 心中 ， 是 我们 最 不 乐见 的 工作 态度 ， 希望 在 路 得 遇到 问题 都 可以 随时 提出 讨论 ， 才 是 解决问题 的 根本 之道 。 4 . 使命 必达 的 决心 ： 你 对 主管 交办 的 及 自己 的 工作 是否 完成 ， 完成 状况 为何 ， 必须 有 非常 高 的 标准 ， 你 要 有 信心 你 拿出 的 东西 是 值得 被 称许 的 。   5 . 对于 服务 的 热情 ： 旅游 服务业 你 最 不能 排斥 的 是 对 旅客 的 服务 这件 事 ， 你 必须 敏感 地 知道 第一线 发生 什么 事 ， 并 发挥 你 的 热情 与 奔放 ， 才能 展现 你 最 真实 的 价值 ！   工作 内容 ：     1 .   旅客 接待 及其 他 相关 服务 。   2 .   各订 房 平台 的 经营 维护 及 网路 行销 。   3 . 一般 行政事务 。 4 . 各 部门 工作 分配 、 回报 。   5 . 主管 交办 事项 执行 。   * 此 职缺 需先 至 台东 实习 ， 待 台中 店 开幕 后 调回 。 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 本职 缺 需要 受本 公司 之 内部 之 菁英 培训 ， 无诚 勿 试   若 对于 成为 饭店 住宿 业 之 经营 管理 人有 兴趣 且 有 意愿 接受 挑战者 佳   加分 条件 ： 国外 工作 旅游 经验 者 、 对 网路 行销 兴趣 有 热忱 、 具 第二 外语 能力 者 佳,1
733,亲爱 的 应征者 您好 ， 很 高兴 您 能 在 茫茫 求职 大海 中 寻得路 得 ， 在 您 投递 履历 前 ， 除了 希望 您 能 初步 了解 路得 之外 ， 也 请 容许 我们 对此 职务 需求 做个 简单 介绍 。     首先 ， 我们 希望 路得 大家庭 的 每 一位 成员 ， 都 因为 「 喜欢 台东 ， 喜欢 路得 」 而 被 凝聚 在 这里 。 所以 在 您 面试 的 同时 ， 我们 诚挚 的 邀请 您 参观 路得 ， 甚至 住 上 一晚 ， 如果 这 是 您 所 期盼 的 工作 环境 ， 我们 非常 欢迎您 的 加入 ！   对于 此 职务 ， 我们 会 需要 您 具备 一些 基础 能力 ， 同时 我们 也 会 告知 您 为什么 。   1 . 沟通 及 表达 顺畅 ： 这份 工作 除了 和 公司 内部 的 同仁 沟通 ， 你会花 非常 多 的 时间 面对面 接触 来自 各国 不同 国籍 的 旅客 ， 能 轻松 有 自信 的 回答 旅客 的 疑难杂症 ， 进一步 帮 旅客 进行 旅游 规划 建议 ， 有效 的 沟通 方法 是 你 必须 拥有 的 技能 。   2 . 高强度 的 抗压性 ： 我们 会 给 你 充足 的 表现 空间 ， 发挥 你 的 专长 ， 但 同时 也 会 付予 你 更多 的 权力 与 义务 ， 互相 互利 的 模式 是 我们 一直 以来 所 期盼 的 。   3 . 诚实 且 率直 的 工作 态度 ： 在 路 得 ， 你 可以 犯错 ， 但 千万 不要 说谎 或 把 问题 放在 心中 ， 是 我们 最 不 乐见 的 工作 态度 ， 希望 在 路 得 遇到 问题 都 可以 随时 提出 讨论 ， 才 是 解决问题 的 根本 之道 。 4 . 使命 必达 的 决心 ： 你 对 主管 交办 的 及 自己 的 工作 是否 完成 ， 完成 状况 为何 ， 必须 有 非常 高 的 标准 ， 你 要 有 信心 你 拿出 的 东西 是 值得 被 称许 的 。   5 . 对于 服务 的 热情 ： 旅游 服务业 你 最 不能 排斥 的 是 对 旅客 的 服务 这件 事 ， 你 必须 敏感 地 知道 第一线 发生 什么 事 ， 并 发挥 你 的 热情 与 奔放 ， 才能 展现 你 最 真实 的 价值 ！   工作 内容 ：     1 .   旅客 接待 及其 他 相关 服务 。   2 .   各订 房 平台 的 经营 维护 及 网路 行销 。   3 . 一般 行政事务 。 4 . 各 部门 工作 分配 、 回报 。   5 . 主管 交办 事项 执行 。 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 本职 缺 需要 受本 公司 之 内部 之 菁英 培训 ， 无诚 勿 试   若 对于 成为 饭店 住宿 业 之 经营 管理 人有 兴趣 且 有 意愿 接受 挑战者 佳   加分 条件 ： 国外 工作 旅游 经验 者 、 对 网路 行销 兴趣 有 热忱 、 具 第二 外语 能力 者 佳,1
734,1 、 基本 文书处理   ( 编整 EXCEL 报表 、 制作 表格 、 WORD 应用 、 排版 ...... ) 2 、 主管 交办 大小 事项 处理 3 、 维护 、 更新 、 管理 各类 文件 档案 （ 如 ： 业绩 报表 、 业务 往来 文件 整理 、 通路 门市 资料 纪录   等等 ... ） 。 4 、 负责 费用 预估 、 控管 及 报表 制作 。 5 、 各类 活动 细节 统整 、 事先 准备 事宜 、 确认 执行 度 、 追踪 后续 效果 。 6 、 机动 型 支援 门市 业务 事宜 7 、 定期 提供 业务 销售 状况 报表 、 且 业务 状况 分析 。 8 、 协助 国内外 通路 业务 、 销售业务 相关 ， 及 公司 内部 行政 作业 。 9 、 细心 度高 、 自我 要求 高 、 自律性 良好 、 记忆力 良好 ， 喜爱 举一反三 。 10 、 具备 基础 英文 听说读写 ( 须能 与 人 基础 英文 对话 ) ， 尤佳 ！ ！ 11 、 不怕 与 人 沟通 协调 。 12 、 自动自发 的 积极性 、 良好 的 出勤 为 基本 需求 。 13 、 中 打 需 一分钟 50 字 以上 。   ※   此 职务 需 细心 、 谨慎 、 负责 任 、 有 自律 能力 、 逻辑性 强 、 应变能力 高 、 沟通 能力 强 、 并 不 排斥 学习 各项 事务 者 。 ※   无 经验 者 ， 可 从 时薪 学习 起 ， 日后 依 表现 评估 转正 。 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 中文   - -   听   / 精通 、 说   / 精通 、 读   / 精通 、 写   / 精通 台语   - -   略懂 擅长 工具 ： Windows   XP 、 Windows   7 、 Windows   8 、 Excel 、 Internet   Explorer 、 PowerPoint 、 Word 、 中文 打字 50 ~ 75 、 英文 打字 50 ~ 75 工作 技能 ： 执行 日常 招募 业务 、 文件 收发 与 档案管理 、 文书处理 ╱ 排版 能力 、 行政 事务处理 、 报表 汇整 与 管理 、 文件 或 资料 输入 建档 处理 、 文件 档案资料 处理 、 转换 及 整合 工作 、 国外 业务 开发 、 业务 或 通路 开发 、 业绩 目标 分配 与 绩效 达成 、 业绩 与 管理 报表 撰写 、 文书处理 软体 操作 其他 条件 ： 未填写,1
735,< 自由 排班 / 无 经验 可 >   医美 行销 规划 ， 协助 诊所 现场 事务 ， 接待客人   MIIDO 品川 诊所 ， 已有 超过 20 位 助理 成为 空服员 、 圆梦 赴 日 发展 。 工作 气氛 欢乐 ， 免费 供餐 ～   天天 换 菜色   ( 预算 150 / 餐 ) ， 正派 经营 ， 排班 自由 ！   MIIDO 不 只是 良医 的 摇篮 ， 更是 梦想 的 摇篮 ， 我们 的 待遇 虽然 不是 最高 ， 但 绝对 优于 一般 服务业 ！ 弹性 自在 的 工作 环境 ， 让 您 有 好 的 生活品质 ， 欢迎 3 个 月 以上 短期 打工 ， 排班 自由 ， 认真 上班 半年 轻松 存 一桶 金 ！   脸书 16 万 粉丝 ：   https : / / www . facebook . com / vip104 日本 媒体 报导 ：   https : / / www . taipeinavi . com / beauty / 247 /   完整 教育 训练 及 雷射 疗程 体验 ， 让 您 无论 在 语言 、 美感 、 创新 、 行销 等等 领域 都 能 不断 成长 ， 同时 保有 更好 的 生活品质 ， 让 我们 成为 您 追梦 途中 的 好 伙伴 ！ 欢迎您 用 真诚 的 心 、 甜美 的 笑容 、 热忱 的 态度 加入 我们 ～ ！ 接受 身份 ： 上班族 、 应届 毕业生 、 日间 就读 中 、 外籍人士 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 日文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 亲切 、 热忱 、 笑容 、 善解人意,1
736,( 1 ) 具 药厂 制剂 、 制程 、 查验 登记 、 检验 分析 、 GMP 、 生产 制造 、 厂务 系统 经验 者 。 ( 2 ) 药学 、 兽医 、 畜产 及 动物 科学 等 相关 科系 背景 者 。 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 药学 相关 、 生物学 相关 、 化学 相关 语文 条件 ： 英文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 有 药厂 经验 者 尤佳,1
737,1 .   案成 行政   ( 案场 进驻 、 人事行政 ) 2 .   行政 管理 3 .   总务 相关 业务 处理 4 .   主管 交办 事宜 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 、 硕士 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 工作 经验 : 具 物业管理 相关 经验 佳,1
